INFO 2025-08-05 14:56:40,075 basehttp 126580 140052027926208 "GET / HTTP/1.1" 200 23348
INFO 2025-08-05 14:56:40,111 basehttp 126580 140052027926208 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 29468
INFO 2025-08-05 14:56:40,114 basehttp 126580 140052019533504 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-08-05 14:56:40,124 basehttp 126580 140051998570176 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-08-05 14:56:40,166 basehttp 126580 140052027926208 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-08-05 14:56:40,278 log 126580 140052027926208 Not Found: /favicon.ico
WARNING 2025-08-05 14:56:40,278 basehttp 126580 140052027926208 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 14:56:40,884 basehttp 126580 140052027926208 "GET / HTTP/1.1" 200 23346
INFO 2025-08-05 14:56:40,912 basehttp 126580 140052027926208 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 29468
INFO 2025-08-05 14:56:40,927 basehttp 126580 140051998570176 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-08-05 14:56:40,927 basehttp 126580 140052019533504 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-08-05 14:56:40,966 basehttp 126580 140052027926208 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-08-05 14:56:41,058 log 126580 140052027926208 Not Found: /favicon.ico
WARNING 2025-08-05 14:56:41,065 basehttp 126580 140052027926208 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 14:56:41,862 basehttp 126580 140052027926208 "GET / HTTP/1.1" 200 23346
INFO 2025-08-05 14:56:41,896 basehttp 126580 140051998570176 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-08-05 14:56:41,896 basehttp 126580 140052019533504 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-08-05 14:56:41,897 basehttp 126580 140052027926208 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 29468
INFO 2025-08-05 14:56:41,950 basehttp 126580 140052027926208 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-08-05 14:56:42,047 log 126580 140052027926208 Not Found: /favicon.ico
WARNING 2025-08-05 14:56:42,047 basehttp 126580 140052027926208 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 14:56:51,578 views 126580 140052027926208 [POST] Processando arquivo: FJX1217_CIPP.pdf
INFO 2025-08-05 14:56:51,579 views 126580 140052027926208 [POST] Placa: FJX1217, Certificado: Cipp
INFO 2025-08-05 14:56:51,612 views 126580 140052027926208 [POST] Veículo FJX1217 já existe no banco de dados.
INFO 2025-08-05 14:57:08,627 views 126580 140051998570176 [POST] Processando arquivo: FJX1217_CIPP.pdf
INFO 2025-08-05 14:57:08,628 views 126580 140051998570176 [POST] Placa: FJX1217, Certificado: Cipp
INFO 2025-08-05 14:57:08,633 views 126580 140051998570176 [POST] Veículo FJX1217 já existe no banco de dados.
INFO 2025-08-05 14:58:43,053 autoreload 126580 140052113563776 /home/diegomazuco/dev/orchestra/core/settings.py changed, reloading.
INFO 2025-08-05 14:58:44,036 autoreload 127605 127331949265024 Watching for file changes with StatReloader
INFO 2025-08-05 14:58:51,546 autoreload 127664 131006285279360 Watching for file changes with StatReloader
INFO 2025-08-05 15:00:20,826 autoreload 128197 124842677641344 Watching for file changes with StatReloader
INFO 2025-08-05 15:03:28,367 autoreload 129938 140280093798528 Watching for file changes with StatReloader
INFO 2025-08-05 15:07:05,093 autoreload 131663 126392300904576 Watching for file changes with StatReloader
INFO 2025-08-05 15:15:03,778 autoreload 131663 126392300904576 /home/diegomazuco/dev/orchestra/apps/dashboard/views.py changed, reloading.
INFO 2025-08-05 15:15:04,303 autoreload 135420 131142245212288 Watching for file changes with StatReloader
INFO 2025-08-05 15:15:27,773 autoreload 135420 131142245212288 /home/diegomazuco/dev/orchestra/apps/dashboard/views.py changed, reloading.
INFO 2025-08-05 15:15:28,353 autoreload 135649 132723187728512 Watching for file changes with StatReloader
INFO 2025-08-05 15:15:36,709 autoreload 135649 132723187728512 /home/diegomazuco/dev/orchestra/apps/dashboard/views.py changed, reloading.
INFO 2025-08-05 15:15:37,379 autoreload 135817 131181680492672 Watching for file changes with StatReloader
INFO 2025-08-05 15:15:43,673 autoreload 135817 131181680492672 /home/diegomazuco/dev/orchestra/apps/dashboard/views.py changed, reloading.
INFO 2025-08-05 15:15:44,223 autoreload 135906 128491577618560 Watching for file changes with StatReloader
INFO 2025-08-05 16:05:32,456 autoreload 19326 130372659032192 Watching for file changes with StatReloader
INFO 2025-08-05 16:05:37,744 basehttp 19326 130372574635712 "GET / HTTP/1.1" 200 23348
WARNING 2025-08-05 16:05:38,090 log 19326 130372574635712 Not Found: /favicon.ico
WARNING 2025-08-05 16:05:38,092 basehttp 19326 130372574635712 "GET /favicon.ico HTTP/1.1" 404 16988
INFO 2025-08-05 16:05:53,143 views 19326 130372574635712 [POST] Processando arquivo: FJX1217_CIPP.pdf
INFO 2025-08-05 16:05:53,144 views 19326 130372574635712 [POST] Placa: FJX1217, Certificado: Cipp
INFO 2025-08-05 16:05:53,226 views 19326 130372574635712 [POST] Veículo FJX1217 já existe no banco de dados.
WARNING 2025-08-05 16:06:29,227 log 19326 130372566243008 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-08-05 16:06:29,228 basehttp 19326 130372566243008 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 17137
INFO 2025-08-05 16:06:44,852 views 19326 130372566243008 [POST] Processando arquivo: FJX1217_CIPP.pdf
INFO 2025-08-05 16:06:44,853 views 19326 130372566243008 [POST] Placa: FJX1217, Certificado: Cipp
INFO 2025-08-05 16:06:44,858 views 19326 130372566243008 [POST] Veículo FJX1217 já existe no banco de dados.
INFO 2025-08-05 16:10:15,257 autoreload 21954 126392109469824 Watching for file changes with StatReloader
INFO 2025-08-05 16:11:26,575 autoreload 22443 125187554046080 Watching for file changes with StatReloader
INFO 2025-08-05 16:12:23,865 autoreload 22873 131483334271104 Watching for file changes with StatReloader
INFO 2025-08-05 16:26:43,233 autoreload 22873 131483334271104 /home/diegomazuco/dev/orchestra/apps/automacao_ipiranga/models.py changed, reloading.
INFO 2025-08-05 16:26:43,802 autoreload 28090 137351872741504 Watching for file changes with StatReloader
INFO 2025-08-05 16:27:03,160 autoreload 28090 137351872741504 /home/diegomazuco/dev/orchestra/apps/automacao_ipiranga/admin.py changed, reloading.
INFO 2025-08-05 16:27:03,725 autoreload 28339 129461136195712 Watching for file changes with StatReloader
INFO 2025-08-05 16:27:49,585 autoreload 28773 128373887123584 Watching for file changes with StatReloader
INFO 2025-08-05 16:32:31,938 autoreload 30615 124457908121728 Watching for file changes with StatReloader
INFO 2025-08-05 16:37:38,448 autoreload 32790 140615805927552 Watching for file changes with StatReloader
INFO 2025-08-05 16:37:54,555 autoreload 33045 123525166162048 Watching for file changes with StatReloader
INFO 2025-08-05 16:39:43,364 autoreload 33670 127348918485120 Watching for file changes with StatReloader
INFO 2025-08-05 16:40:31,784 autoreload 34112 139936035750016 Watching for file changes with StatReloader
INFO 2025-08-05 16:42:36,250 autoreload 35305 127471557046400 Watching for file changes with StatReloader
INFO 2025-08-05 16:43:09,770 autoreload 35756 130509634883712 Watching for file changes with StatReloader
INFO 2025-08-05 16:44:05,006 autoreload 36331 126071041859712 Watching for file changes with StatReloader
INFO 2025-08-05 16:44:09,142 basehttp 36331 126070946780864 "GET / HTTP/1.1" 200 23348
INFO 2025-08-05 16:44:09,238 basehttp 36331 126070955173568 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-08-05 16:44:09,251 basehttp 36331 126070946780864 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 29468
